date,equity
2025-07-03,531086.4121862017
2025-07-06,530317.5296655962
2025-07-07,526652.6040208809
2025-07-08,526496.4465021272
2025-07-09,530324.0816980241
2025-07-10,533305.3722433976
2025-07-13,540862.1871883256
2025-07-14,535103.5899312256
2025-07-15,542766.168832838
2025-07-16,547515.9580371578
2025-07-17,562699.877805146
2025-07-20,565662.4396345275
2025-07-21,573088.8365003527
2025-07-22,589605.5346152068
2025-07-23,591195.0290254876
2025-07-24,593861.8798947029
2025-07-27,586626.0206270518
2025-07-28,584793.9066748993
2025-07-29,587840.1676245529
2025-07-30,575199.651221361
2025-07-31,569086.811367847
2025-08-03,557222.2897524723
2025-08-04,562028.8096622912
2025-08-05,553782.9816855781
2025-08-06,552690.3004746172
2025-08-07,557218.2813838903
2025-08-11,551948.1955472772
2025-08-12,545992.7678585948
2025-08-13,545310.2068016918
2025-08-14,544817.1106327546
2025-08-17,542420.6213107232
2025-08-18,544851.4928516406
2025-08-19,547536.3845511357
2025-08-20,544603.5475976659
2025-08-21,544487.8777416238
2025-08-24,541605.2412134745
2025-08-25,546179.122402908
2025-08-26,546981.5543008802
2025-08-27,555175.5879000342
2025-08-28,548834.7792394375
2025-08-31,541844.3472310263
2025-09-01,545317.3157997226
2025-09-02,540129.4039994775
2025-09-03,537432.2648262117
2025-09-04,535655.7211516026
2025-09-07,534299.1619824603
2025-09-08,526800.6002749825
2025-09-18,488855.67848785187
2025-09-21,517841.14466309594
2025-09-23,531561.482450311
2025-09-24,525886.4090964625
2025-09-25,526629.544035581
2025-09-28,531689.9618119798
2025-10-07,522321.2473521627
2025-10-08,512764.36768294085
2025-10-09,519766.411681399
2025-10-12,504236.6574714849
2025-10-13,509764.7720822476
2025-10-14,503613.9134963659
2025-10-15,500936.93179749
2025-10-16,498476.8496299712
2025-10-19,499567.3143503576
2025-10-26,497979.3494569428
2025-10-28,511289.8056231433
2025-10-29,509753.01376411325
2025-10-30,516277.70506139327
2025-11-02,522070.9463396304
2025-11-03,520217.29540260776
2025-11-04,514232.79636050155
2025-11-05,514883.9737094981
2025-11-06,510113.1528552036
2025-11-09,506759.730679365
2025-11-10,504006.6200746288
2025-11-11,505943.7663644777
2025-11-12,503882.793573052
2025-11-13,504274.68635254266
2025-11-16,502213.4499506
2025-11-17,503324.384809753
2025-11-18,505256.39378525293
2025-11-19,504086.7720140552
2025-11-20,503098.69923478033
2025-11-23,511771.6914343086
2025-11-24,520223.39140228333
2025-11-25,519984.60679845535
2025-11-26,521263.6918864344
2025-11-27,521563.33242916514
2025-11-30,516944.72972908313
2025-12-01,515296.6801283071
2025-12-02,515245.790191597
2025-12-03,510705.75861391606
2025-12-07,507595.569216925
2025-12-08,506048.0101288815
2025-12-09,506869.1609152275
2025-12-10,505803.5812614053
2025-12-11,505248.3956894887
2025-12-14,504921.332026471
2025-12-15,506769.783462453
2025-12-16,511830.949491491
2025-12-17,511908.1641788445
2025-12-18,509680.12998164416
2025-12-21,507557.4264320597
2025-12-22,502836.37492530653
2025-12-23,502713.5111231709
2025-12-24,498152.9278668585
2025-12-28,505817.82389865344
2025-12-29,503515.17916256975
2025-12-31,499173.6867427315
2026-01-01,491967.30573755834
2026-01-04,483897.61846467544
2026-01-05,486037.05010034237
2026-01-06,485278.5515437366
2026-01-07,484312.51399443304
2026-01-08,485287.64401415415
2026-01-12,483449.73378084425
2026-01-13,484849.80163887294
2026-01-14,484354.8943613106
2026-01-18,489850.0041675336
2026-01-20,497952.1782152123
2026-01-21,497290.6535157121
2026-01-22,497171.0378279879
2026-01-25,507884.87630230474
2026-01-26,504609.51712849014
2026-01-27,495908.55243690667
2026-01-28,495182.437213517
2026-01-29,497324.32356647257
2026-02-01,495679.9251161206
2026-02-02,493097.73859410104
2026-02-03,490200.02437602077
2026-02-04,488995.6368092093
2026-02-05,502902.9762022157
2026-02-08,506371.01335503184
2026-02-09,510781.2986257996
2026-02-10,512241.5806636984
2026-02-11,519773.91695409216
2026-02-12,515872.86612417136
2026-02-16,511525.96988332854
2026-02-17,507592.5821794113
2026-02-22,499504.5185733764
2026-02-23,496558.85173689056
2026-02-24,502202.1884332996
2026-02-25,504586.4773980098
2026-02-26,506187.6414180377
2026-03-01,508549.3564181674
2026-03-03,518287.8201053586
2026-03-09,550764.1925197063
2026-03-10,544968.297170466
2026-03-11,541830.0897834109
2026-03-12,546076.8499761835
2026-03-15,549270.1699169049
2026-03-16,542930.0316816275
2026-03-17,546470.0370374643
2026-03-19,553041.8459976771
2026-03-22,559038.4199948454
2026-03-23,557081.3234173541
2026-03-24,558844.1760371026
2026-03-25,552789.0753927369
2026-03-26,559478.7686915331
2026-03-29,548339.9739874422
2026-03-30,541558.4474483874
2026-03-31,542068.8720657314
2026-04-01,526997.3365494525
2026-04-02,526085.9976481275
2026-04-05,504077.9281938063
2026-04-06,522842.0376932013
2026-04-07,521400.6000127811
2026-04-08,527124.8541499816
2026-04-09,536141.866898294
2026-04-10,532661.3090489449
2026-04-13,533078.4965607745
2026-04-15,537690.4399907961
2026-04-16,531265.1782395502
2026-04-17,530453.8542303637
2026-04-20,526291.5854880634
2026-04-21,521347.80889026466
2026-04-22,523266.4489482668
2026-04-23,520167.1065648847
2026-04-24,519299.0928896995
2026-04-27,520806.2915990724
2026-04-28,518120.3696155189
2026-04-29,513387.8733388818
2026-04-30,514868.02467359207
2026-05-04,507353.1469311454
2026-05-05,509834.7019752292
2026-05-06,509327.8106592189
2026-05-07,508492.2167811293
2026-05-08,514604.25175329123
2026-05-11,522553.30493776966
2026-05-12,516551.28936570697
2026-05-13,516421.7924207911
2026-05-14,515572.48406531813
2026-05-15,514468.66758315166
2026-05-18,515760.55534534086
2026-05-19,513748.9221344213
2026-05-20,519057.366308105
2026-05-21,518741.10566094256
2026-05-22,523134.37581093516
2026-05-25,527555.0427712286
2026-05-26,525217.386129383
2026-05-27,528775.2742277159
2026-06-01,526603.007442411
2026-06-02,529193.9121246005
2026-06-03,531939.6877712909
2026-06-04,529833.7086245769
2026-06-05,525938.1002895276
2026-06-08,522062.3643482346
2026-06-09,522582.8756323822
2026-06-10,522692.0567228181
2026-06-11,520664.3270249069
2026-06-12,522155.6293875412
2026-06-15,519526.4366032819
2026-06-16,518200.7718052356
2026-06-17,518080.0830958388
2026-06-18,516931.1141638866
2026-06-19,516320.8966860466
2026-06-22,516898.50729074416
2026-06-23,512584.11915716145
2026-06-24,511886.84748800227
2026-06-25,509654.6560077689
2026-06-26,508068.6256170584
2026-06-29,506000.580615133
2026-06-30,502941.42820014455
2026-07-01,510484.29066791624
2026-07-02,511840.2865843112
2026-07-03,509803.48117374914
2026-07-06,505236.10717285593
2026-07-07,512368.1644419482
2026-07-08,505282.36095142
2026-07-09,504298.1079029253
2026-07-10,503669.6967691531
2026-07-13,500323.20243118436
2026-07-14,502074.7813523398
2026-07-15,504737.33775874786
2026-07-16,505144.0761863543
2026-07-17,520833.1895773593
2026-07-20,528325.3992346621
2026-07-21,532562.1344906418
2026-07-22,531777.0645971616
2026-07-23,531269.628917135
2026-07-24,530612.8785488977
2026-07-27,528573.9702913658
2026-07-28,529978.9820085603
2026-07-29,527464.843109253
2026-07-30,524524.1003047338
2026-07-31,528598.1128544002
2026-08-03,529510.1245377186
2026-08-04,525176.8934024073
2026-08-05,528403.4706938094
2026-08-06,526417.0704510782
2026-08-07,522578.58018817124
2026-08-10,523178.220976939
2026-08-11,520911.9619823926
2026-08-12,520802.5380831881
2026-08-13,521302.6542695829
2026-08-14,518012.3009681628
